x,y,z,u,v,w
-1699, 9600, 369, 72, -50, -48
-899, 9600, 369, 64, -47, -45
-99, 9600, 369, 57, -46, -42
0, 8899, 369, 60, -48, -37
-301, 8400, 369, 62, -49, -33
-1101, 8400, 369, 70, -51, -35
-1901, 8400, 369, 78, -52, -38
-2701, 8400, 369, 88, -54, -40
-3501, 8400, 369, 100, -56, -43
-4301, 8400, 369, 113, -57, -46
-5101, 8400, 369, 127, -57, -49
-5901, 8400, 369, 141, -58, -52
-6701, 8400, 369, 156, -55, -55
-7501, 8400, 369, 168, -54, -58
-8301, 8400, 369, 177, -50, -60
-9101, 8400, 369, 184, -44, -62
-9901, 8400, 369, 187, -38, -63
-10701, 8400, 369, 188, -31, -65
-11501, 8400, 369, 188, -24, -66
-12301, 8400, 369, 187, -17, -67
-13101, 8400, 369, 187, -12, -67
-13901, 8400, 369, 185, -6, -67
-14701, 8400, 369, 182, -2, -67
-15501, 8400, 369, 181, 2, -67
-16301, 8400, 369, 180, 6, -67
-17101, 8400, 369, 179, 8, -67
-17901, 8400, 369, 177, 11, -67
-18701, 8400, 369, 176, 13, -67
-19501, 8400, 369, 175, 15, -67
-20301, 8400, 369, 174, 16, -67
-21101, 8400, 369, 174, 17, -67
-21901, 8400, 369, 173, 18, -66
-22701, 8400, 369, 171, 19, -67
-23501, 8400, 369, 171, 20, -67
-24301, 8400, 369, 171, 21, -67
-25101, 8400, 369, 171, 21, -67
-25901, 8400, 369, 170, 22, -67
-26701, 8400, 369, 169, 22, -67
-27501, 8400, 369, 169, 23, -67
-28301, 8400, 369, 169, 23, -67
-29101, 8400, 369, 168, 23, -67
-29901, 8400, 369, 168, 24, -66
-30701, 8400, 369, 167, 24, -67
-31501, 8400, 369, 168, 24, -67
-32301, 8400, 369, 168, 25, -66
-33101, 8400, 369, 168, 24, -66
-33901, 8400, 369, 168, 24, -66
-34701, 8400, 369, 168, 25, -65
-35501, 8400, 369, 169, 25, -65
-36301, 8400, 369, 169, 24, -64
-37101, 8400, 369, 169, 25, -64
-37901, 8400, 369, 169, 24, -63
-38701, 8400, 369, 170, 25, -63
-39501, 8400, 369, 170, 24, -62
-40301, 8400, 369, 172, 25, -61
-41101, 8400, 369, 173, 25, -60
-41901, 8400, 369, 173, 27, -59
-42701, 8400, 369, 175, 26, -57
-43501, 8400, 369, 176, 26, -56
-44301, 8400, 369, 177, 27, -55
-45101, 8400, 369, 179, 28, -55
-45901, 8400, 369, 180, 29, -54
-46701, 8400, 369, 181, 30, -53
-47501, 8400, 369, 182, 31, -53
-48301, 8400, 369, 184, 33, -53
-49101, 8400, 369, 186, 35, -52
-49901, 8400, 369, 186, 37, -52
-50701, 8400, 369, 187, 39, -52
-51501, 8400, 369, 190, 41, -52
-52301, 8400, 369, 191, 43, -52
-53101, 8400, 369, 193, 45, -52
-53901, 8400, 369, 194, 48, -52
-54701, 8400, 369, 196, 51, -51
-55501, 8400, 369, 198, 54, -51
-56301, 8400, 369, 199, 59, -51
-57101, 8400, 369, 199, 63, -51
-57901, 8400, 369, 198, 68, -50
-58701, 8400, 369, 193, 73, -49
-59501, 8400, 369, 186, 80, -49
-60301, 8400, 369, 174, 86, -48
-61101, 8400, 369, 159, 92, -47
-61901, 8400, 369, 143, 98, -45
-62701, 8400, 369, 128, 103, -44
-63501, 8400, 369, 112, 105, -42
-64301, 8400, 369, 98, 106, -41
-65101, 8400, 369, 88, 105, -39
-65901, 8400, 369, 77, 103, -37
-66701, 8400, 369, 69, 100, -35
-67501, 8400, 369, 61, 96, -34
-68301, 8400, 369, 56, 92, -32
-69101, 8400, 369, 50, 86, -31
-69901, 8400, 369, 45, 82, -30
-70701, 8400, 369, 41, 78, -28
-71501, 8400, 369, 38, 74, -27
-72000, 8099, 369, 36, 70, -24
-72000, 7299, 369, 36, 70, -19
-71299, 7200, 369, 37, 71, -19
-70499, 7200, 369, 40, 76, -19
-69699, 7200, 369, 44, 80, -19
-68899, 7200, 369, 50, 85, -19
-68099, 7200, 369, 54, 89, -20
-67299, 7200, 369, 61, 93, -21
-66499, 7200, 369, 68, 96, -21
-65699, 7200, 369, 76, 99, -21
-64899, 7200, 369, 86, 101, -22
-64099, 7200, 369, 97, 102, -22
-63299, 7200, 369, 108, 101, -22
-62499, 7200, 369, 124, 99, -22
-61699, 7200, 369, 139, 96, -23
-60899, 7200, 369, 155, 90, -23
-60099, 7200, 369, 168, 84, -23
-59299, 7200, 369, 180, 78, -23
-58499, 7200, 369, 188, 72, -23
-57699, 7200, 369, 193, 67, -23
-56899, 7200, 369, 194, 62, -23
-56099, 7200, 369, 194, 57, -23
-55299, 7200, 369, 193, 54, -23
-54499, 7200, 369, 191, 50, -23
-53699, 7200, 369, 190, 48, -23
-52899, 7200, 369, 187, 45, -23
-52099, 7200, 369, 186, 43, -23
-51299, 7200, 369, 184, 41, -23
-50499, 7200, 369, 183, 39, -23
-49699, 7200, 369, 181, 37, -23
-48899, 7200, 369, 179, 35, -24
-48099, 7200, 369, 178, 34, -24
-47299, 7200, 369, 177, 33, -24
-46499, 7200, 369, 176, 32, -25
-45699, 7200, 369, 175, 31, -25
-44899, 7200, 369, 174, 29, -27
-44099, 7200, 369, 173, 28, -26
-43299, 7200, 369, 172, 29, -28
-42499, 7200, 369, 171, 27, -29
-41699, 7200, 369, 171, 27, -30
-40899, 7200, 369, 170, 26, -31
-40099, 7200, 369, 170, 26, -32
-39299, 7200, 369, 168, 26, -33
-38499, 7200, 369, 168, 25, -34
-37699, 7200, 369, 168, 25, -34
-36899, 7200, 369, 168, 26, -35
-36099, 7200, 369, 167, 25, -36
-35299, 7200, 369, 167, 25, -36
-34499, 7200, 369, 167, 25, -36
-33699, 7200, 369, 167, 25, -36
-32899, 7200, 369, 167, 24, -37
-32099, 7200, 369, 167, 24, -37
-31299, 7200, 369, 167, 24, -37
-30499, 7200, 369, 167, 24, -37
-29699, 7200, 369, 167, 23, -38
-28899, 7200, 369, 168, 23, -38
-28099, 7200, 369, 168, 23, -38
-27299, 7200, 369, 169, 22, -38
-26499, 7200, 369, 169, 22, -38
-25699, 7200, 369, 169, 21, -38
-24899, 7200, 369, 169, 21, -38
-24099, 7200, 369, 170, 21, -38
-23299, 7200, 369, 170, 20, -38
-22499, 7200, 369, 172, 19, -38
-21699, 7200, 369, 172, 18, -39
-20899, 7200, 369, 173, 17, -39
-20099, 7200, 369, 174, 16, -39
-19299, 7200, 369, 175, 14, -38
-18499, 7200, 369, 176, 12, -39
-17699, 7200, 369, 178, 11, -39
-16899, 7200, 369, 179, 9, -39
-16099, 7200, 369, 180, 6, -39
-15299, 7200, 369, 182, 3, -39
-14499, 7200, 369, 183, -1, -39
-13699, 7200, 369, 185, -6, -39
-12899, 7200, 369, 187, -11, -39
-12099, 7200, 369, 188, -17, -39
-11299, 7200, 369, 190, -24, -38
-10499, 7200, 369, 190, -30, -38
-9699, 7200, 369, 189, -37, -37
-8899, 7200, 369, 186, -44, -36
-8099, 7200, 369, 180, -49, -36
-7299, 7200, 369, 171, -53, -34
-6499, 7200, 369, 159, -56, -33
-5699, 7200, 369, 146, -57, -32
-4899, 7200, 369, 130, -58, -31
-4099, 7200, 369, 116, -57, -29
-3299, 7200, 369, 102, -57, -27
-2499, 7200, 369, 91, -55, -26
-1699, 7200, 369, 81, -53, -24
-899, 7200, 369, 72, -52, -23
-99, 7200, 369, 64, -49, -22
0, 6499, 369, 63, -48, -14
-301, 6000, 369, 62, -47, -8
-1101, 6000, 369, 69, -49, -8
-1901, 6000, 369, 77, -50, -8
-2701, 6000, 369, 85, -51, -9
-3501, 6000, 369, 95, -53, -9
-4301, 6000, 369, 107, -54, -8
-5101, 6000, 369, 119, -54, -8
-5901, 6000, 369, 132, -53, -8
-6701, 6000, 369, 145, -52, -8
-7501, 6000, 369, 156, -50, -7
-8301, 6000, 369, 165, -46, -7
-9101, 6000, 369, 171, -42, -7
-9901, 6000, 369, 174, -36, -7
-10701, 6000, 369, 175, -30, -7
-11501, 6000, 369, 175, -24, -7
-12301, 6000, 369, 174, -18, -7
-13101, 6000, 369, 173, -13, -8
-13901, 6000, 369, 172, -7, -7
-14701, 6000, 369, 171, -3, -8
-15501, 6000, 369, 169, 1, -8
-16301, 6000, 369, 168, 3, -8
-17101, 6000, 369, 166, 6, -8
-17901, 6000, 369, 165, 9, -8
-18701, 6000, 369, 164, 11, -8
-19501, 6000, 369, 163, 13, -8
-20301, 6000, 369, 162, 14, -8
-21101, 6000, 369, 161, 15, -8
-21901, 6000, 369, 160, 16, -8
-22701, 6000, 369, 159, 17, -8
-23501, 6000, 369, 159, 18, -8
-24301, 6000, 369, 158, 18, -8
-25101, 6000, 369, 157, 19, -8
-25901, 6000, 369, 157, 20, -8
-26701, 6000, 369, 156, 20, -8
-27501, 6000, 369, 156, 21, -8
-28301, 6000, 369, 155, 21, -8
-29101, 6000, 369, 155, 22, -8
-29901, 6000, 369, 155, 22, -7
-30701, 6000, 369, 155, 22, -7
-31501, 6000, 369, 155, 22, -7
-32301, 6000, 369, 154, 23, -7
-33101, 6000, 369, 154, 23, -7
-33901, 6000, 369, 154, 23, -6
-34701, 6000, 369, 155, 24, -6
-35501, 6000, 369, 154, 24, -6
-36301, 6000, 369, 155, 24, -6
-37101, 6000, 369, 155, 25, -5
-37901, 6000, 369, 155, 25, -5
-38701, 6000, 369, 155, 25, -4
-39501, 6000, 369, 156, 25, -3
-40301, 6000, 369, 156, 26, -3
-41101, 6000, 369, 156, 27, -2
-41901, 6000, 369, 157, 27, -2
-42701, 6000, 369, 157, 27, -1
-43501, 6000, 369, 158, 28, -1
-44301, 6000, 369, 159, 28, 1
-45101, 6000, 369, 160, 29, 1
-45901, 6000, 369, 160, 30, 2
-46701, 6000, 369, 161, 31, 3
-47501, 6000, 369, 162, 32, 3
-48301, 6000, 369, 163, 34, 4
-49101, 6000, 369, 164, 35, 4
-49901, 6000, 369, 165, 36, 5
-50701, 6000, 369, 167, 38, 5
-51501, 6000, 369, 167, 39, 5
-52301, 6000, 369, 168, 41, 5
-53101, 6000, 369, 171, 44, 5
-53901, 6000, 369, 172, 46, 5
-54701, 6000, 369, 173, 48, 5
-55501, 6000, 369, 174, 51, 5
-56301, 6000, 369, 175, 55, 5
-57101, 6000, 369, 174, 60, 4
-57901, 6000, 369, 172, 63, 4
-58701, 6000, 369, 167, 68, 3
-59501, 6000, 369, 160, 73, 3
-60301, 6000, 369, 150, 77, 2
-61101, 6000, 369, 137, 83, 1
-61901, 6000, 369, 124, 87, 0
-62701, 6000, 369, 112, 90, -2
-63501, 6000, 369, 99, 92, -3
-64301, 6000, 369, 89, 93, -3
-65101, 6000, 369, 80, 92, -4
-65901, 6000, 369, 71, 91, -6
-66701, 6000, 369, 65, 88, -6
-67501, 6000, 369, 58, 85, -7
-68301, 6000, 369, 53, 82, -8
-69101, 6000, 369, 48, 78, -9
-69901, 6000, 369, 44, 75, -9
-70701, 6000, 369, 40, 72, -9
-71501, 6000, 369, 37, 68, -10
-72000, 5699, 369, 34, 65, -8
-72000, 4899, 369, 33, 61, -3
-71299, 4800, 369, 34, 62, -3
-70499, 4800, 369, 37, 65, -1
-69699, 4800, 369, 40, 67, 0
-68899, 4800, 369, 43, 70, 2
-68099, 4800, 369, 47, 73, 3
-67299, 4800, 369, 52, 75, 4
-66499, 4800, 369, 56, 76, 6
-65699, 4800, 369, 62, 78, 8
-64899, 4800, 369, 67, 78, 10
-64099, 4800, 369, 75, 79, 13
-63299, 4800, 369, 81, 78, 14
-62499, 4800, 369, 91, 77, 18
-61699, 4800, 369, 97, 74, 20
-60899, 4800, 369, 106, 71, 22
-60099, 4800, 369, 114, 68, 25
-59299, 4800, 369, 121, 64, 27
-58499, 4800, 369, 126, 60, 28
-57699, 4800, 369, 130, 57, 29
-56899, 4800, 369, 133, 53, 31
-56099, 4800, 369, 134, 50, 31
-55299, 4800, 369, 135, 47, 31
-54499, 4800, 369, 135, 44, 32
-53699, 4800, 369, 135, 43, 31
-52899, 4800, 369, 135, 41, 31
-52099, 4800, 369, 134, 38, 31
-51299, 4800, 369, 133, 36, 31
-50499, 4800, 369, 133, 34, 31
-49699, 4800, 369, 132, 33, 30
-48899, 4800, 369, 132, 32, 31
-48099, 4800, 369, 131, 30, 29
-47299, 4800, 369, 130, 29, 29
-46499, 4800, 369, 130, 29, 28
-45699, 4800, 369, 130, 28, 28
-44899, 4800, 369, 129, 26, 27
-44099, 4800, 369, 129, 26, 27
-43299, 4800, 369, 129, 25, 26
-42499, 4800, 369, 128, 24, 25
-41699, 4800, 369, 127, 23, 25
-40899, 4800, 369, 127, 23, 24
-40099, 4800, 369, 126, 23, 24
-39299, 4800, 369, 127, 22, 24
-38499, 4800, 369, 126, 23, 23
-37699, 4800, 369, 126, 22, 23
-36899, 4800, 369, 126, 21, 22
-36099, 4800, 369, 126, 22, 22
-35299, 4800, 369, 126, 20, 22
-34499, 4800, 369, 126, 20, 21
-33699, 4800, 369, 126, 20, 21
-32899, 4800, 369, 126, 19, 20
-32099, 4800, 369, 126, 19, 20
-31299, 4800, 369, 128, 19, 21
-30499, 4800, 369, 127, 18, 20
-29699, 4800, 369, 127, 18, 20
-28899, 4800, 369, 126, 17, 20
-28099, 4800, 369, 127, 17, 20
-27299, 4800, 369, 128, 16, 20
-26499, 4800, 369, 128, 16, 20
-25699, 4800, 369, 128, 15, 19
-24899, 4800, 369, 129, 15, 20
-24099, 4800, 369, 129, 14, 20
-23299, 4800, 369, 130, 13, 20
-22499, 4800, 369, 130, 12, 20
-21699, 4800, 369, 131, 11, 20
-20899, 4800, 369, 132, 10, 20
-20099, 4800, 369, 132, 9, 20
-19299, 4800, 369, 132, 7, 21
-18499, 4800, 369, 134, 5, 20
-17699, 4800, 369, 135, 3, 21
-16899, 4800, 369, 135, 1, 21
-16099, 4800, 369, 136, -1, 21
-15299, 4800, 369, 137, -4, 21
-14499, 4800, 369, 138, -7, 21
-13699, 4800, 369, 139, -10, 22
-12899, 4800, 369, 139, -15, 21
-12099, 4800, 369, 140, -19, 21
-11299, 4800, 369, 140, -23, 21
-10499, 4800, 369, 140, -28, 21
-9699, 4800, 369, 137, -33, 20
-8899, 4800, 369, 134, -37, 20
-8099, 4800, 369, 130, -41, 19
-7299, 4800, 369, 124, -44, 17
-6499, 4800, 369, 116, -46, 16
-5699, 4800, 369, 108, -47, 14
-4899, 4800, 369, 99, -48, 12
-4099, 4800, 369, 91, -48, 11
-3299, 4800, 369, 82, -48, 9
-2499, 4800, 369, 75, -47, 8
-1699, 4800, 369, 68, -46, 6
-899, 4800, 369, 61, -45, 4
-99, 4800, 369, 56, -44, 3
0, 4099, 369, 52, -41, 9
-301, 3600, 369, 48, -38, 13
-1101, 3600, 369, 53, -39, 15
-1901, 3600, 369, 57, -40, 17
-2701, 3600, 369, 62, -41, 19
-3501, 3600, 369, 66, -41, 22
-4301, 3600, 369, 72, -41, 25
-5101, 3600, 369, 77, -41, 27
-5901, 3600, 369, 82, -40, 30
-6701, 3600, 369, 87, -39, 33
-7501, 3600, 369, 91, -37, 35
-8301, 3600, 369, 95, -35, 37
-9101, 3600, 369, 98, -33, 39
-9901, 3600, 369, 101, -29, 40
-10701, 3600, 369, 102, -26, 42
-11501, 3600, 369, 104, -23, 42
-12301, 3600, 369, 105, -19, 43
-13101, 3600, 369, 105, -16, 44
-13901, 3600, 369, 105, -13, 43
-14701, 3600, 369, 105, -10, 43
-15501, 3600, 369, 105, -7, 43
-16301, 3600, 369, 104, -5, 43
-17101, 3600, 369, 104, -2, 43
-17901, 3600, 369, 104, -1, 43
-18701, 3600, 369, 103, 1, 42
-19501, 3600, 369, 103, 2, 42
-20301, 3600, 369, 102, 5, 42
-21101, 3600, 369, 102, 5, 42
-21901, 3600, 369, 102, 7, 42
-22701, 3600, 369, 101, 8, 42
-23501, 3600, 369, 100, 9, 41
-24301, 3600, 369, 102, 10, 41
-25101, 3600, 369, 100, 10, 41
-25901, 3600, 369, 100, 12, 41
-26701, 3600, 369, 100, 12, 41
-27501, 3600, 369, 100, 12, 41
-28301, 3600, 369, 99, 13, 41
-29101, 3600, 369, 99, 13, 41
-29901, 3600, 369, 99, 15, 41
-30701, 3600, 369, 99, 15, 40
-31501, 3600, 369, 99, 15, 41
-32301, 3600, 369, 99, 16, 41
-33101, 3600, 369, 99, 16, 41
-33901, 3600, 369, 99, 16, 41
-34701, 3600, 369, 99, 17, 41
-35501, 3600, 369, 99, 18, 42
-36301, 3600, 369, 98, 17, 42
-37101, 3600, 369, 99, 18, 42
-37901, 3600, 369, 99, 18, 43
-38701, 3600, 369, 99, 19, 43
-39501, 3600, 369, 99, 20, 43
-40301, 3600, 369, 99, 20, 44
-41101, 3600, 369, 100, 20, 44
-41901, 3600, 369, 99, 21, 45
-42701, 3600, 369, 99, 22, 45
-43501, 3600, 369, 99, 24, 45
-44301, 3600, 369, 99, 23, 46
-45101, 3600, 369, 101, 24, 47
-45901, 3600, 369, 100, 25, 47
-46701, 3600, 369, 100, 26, 47
-47501, 3600, 369, 100, 27, 47
-48301, 3600, 369, 100, 28, 48
-49101, 3600, 369, 102, 29, 48
-49901, 3600, 369, 101, 30, 48
-50701, 3600, 369, 101, 32, 49
-51501, 3600, 369, 101, 33, 49
-52301, 3600, 369, 101, 35, 50
-53101, 3600, 369, 101, 36, 50
-53901, 3600, 369, 101, 38, 50
-54701, 3600, 369, 101, 40, 50
-55501, 3600, 369, 99, 42, 49
-56301, 3600, 369, 98, 45, 49
-57101, 3600, 369, 97, 48, 48
-57901, 3600, 369, 94, 49, 46
-58701, 3600, 369, 92, 52, 45
-59501, 3600, 369, 88, 55, 43
-60301, 3600, 369, 84, 58, 40
-61101, 3600, 369, 80, 60, 37
-61901, 3600, 369, 75, 62, 34
-62701, 3600, 369, 71, 64, 31
-63501, 3600, 369, 66, 65, 27
-64301, 3600, 369, 61, 66, 24
-65101, 3600, 369, 57, 66, 22
-65901, 3600, 369, 53, 65, 18
-66701, 3600, 369, 49, 65, 16
-67501, 3600, 369, 45, 64, 13
-68301, 3600, 369, 42, 63, 11
-69101, 3600, 369, 40, 61, 9
-69901, 3600, 369, 37, 59, 8
-70701, 3600, 369, 35, 58, 7
-71501, 3600, 369, 32, 56, 5
-72000, 3299, 369, 30, 53, 6
-72000, 2499, 369, 28, 49, 9
-71299, 2400, 369, 29, 48, 10
-70499, 2400, 369, 31, 50, 11
-69699, 2400, 369, 32, 51, 13
-68899, 2400, 369, 34, 52, 15
-68099, 2400, 369, 36, 53, 17
-67299, 2400, 369, 39, 53, 19
-66499, 2400, 369, 41, 54, 21
-65699, 2400, 369, 43, 54, 24
-64899, 2400, 369, 46, 54, 27
-64099, 2400, 369, 49, 54, 30
-63299, 2400, 369, 53, 53, 33
-62499, 2400, 369, 55, 53, 36
-61699, 2400, 369, 58, 51, 39
-60899, 2400, 369, 61, 50, 42
-60099, 2400, 369, 63, 48, 44
-59299, 2400, 369, 65, 46, 47
-58499, 2400, 369, 68, 45, 50
-57699, 2400, 369, 70, 43, 51
-56899, 2400, 369, 71, 41, 53
-56099, 2400, 369, 73, 39, 53
-55299, 2400, 369, 73, 37, 55
-54499, 2400, 369, 75, 35, 55
-53699, 2400, 369, 75, 34, 56
-52899, 2400, 369, 76, 32, 56
-52099, 2400, 369, 77, 31, 56
-51299, 2400, 369, 76, 30, 56
-50499, 2400, 369, 77, 29, 56
-49699, 2400, 369, 77, 27, 56
-48899, 2400, 369, 77, 26, 56
-48099, 2400, 369, 77, 25, 56
-47299, 2400, 369, 77, 24, 55
-46499, 2400, 369, 77, 23, 55
-45699, 2400, 369, 77, 22, 54
-44899, 2400, 369, 79, 21, 55
-44099, 2400, 369, 77, 20, 54
-43299, 2400, 369, 77, 19, 54
-42499, 2400, 369, 77, 19, 53
-41699, 2400, 369, 77, 18, 53
-40899, 2400, 369, 78, 17, 53
-40099, 2400, 369, 77, 17, 52
-39299, 2400, 369, 77, 16, 52
-38499, 2400, 369, 77, 17, 52
-37699, 2400, 369, 77, 15, 52
-36899, 2400, 369, 77, 15, 52
-36099, 2400, 369, 77, 14, 51
-35299, 2400, 369, 77, 13, 51
-34499, 2400, 369, 77, 13, 52
-33699, 2400, 369, 77, 13, 52
-32899, 2400, 369, 78, 12, 52
-32099, 2400, 369, 77, 12, 51
-31299, 2400, 369, 77, 12, 51
-30499, 2400, 369, 77, 11, 51
-29699, 2400, 369, 77, 10, 51
-28899, 2400, 369, 78, 9, 51
-28099, 2400, 369, 77, 9, 51
-27299, 2400, 369, 78, 8, 51
-26499, 2400, 369, 79, 8, 51
-25699, 2400, 369, 78, 7, 51
-24899, 2400, 369, 78, 6, 51
-24099, 2400, 369, 78, 5, 51
-23299, 2400, 369, 78, 5, 52
-22499, 2400, 369, 79, 4, 51
-21699, 2400, 369, 79, 4, 52
-20899, 2400, 369, 79, 1, 52
-20099, 2400, 369, 79, 0, 52
-19299, 2400, 369, 80, -1, 52
-18499, 2400, 369, 79, -3, 52
-17699, 2400, 369, 79, -4, 52
-16899, 2400, 369, 79, -6, 53
-16099, 2400, 369, 79, -8, 53
-15299, 2400, 369, 79, -10, 53
-14499, 2400, 369, 79, -12, 53
-13699, 2400, 369, 79, -14, 52
-12899, 2400, 369, 78, -16, 52
-12099, 2400, 369, 78, -19, 52
-11299, 2400, 369, 77, -21, 51
-10499, 2400, 369, 76, -24, 50
-9699, 2400, 369, 74, -26, 48
-8899, 2400, 369, 73, -28, 47
-8099, 2400, 369, 71, -30, 45
-7299, 2400, 369, 68, -32, 43
-6499, 2400, 369, 65, -33, 41
-5699, 2400, 369, 62, -34, 38
-4899, 2400, 369, 59, -34, 35
-4099, 2400, 369, 57, -35, 32
-3299, 2400, 369, 53, -35, 29
-2499, 2400, 369, 51, -35, 27
-1699, 2400, 369, 48, -35, 24
-899, 2400, 369, 45, -35, 22
-99, 2400, 369, 42, -34, 19
0, 1699, 369, 38, -31, 21
-301, 1200, 369, 36, -29, 23
-1101, 1200, 369, 38, -30, 25
-1901, 1200, 369, 40, -29, 27
-2701, 1200, 369, 42, -30, 30
-3501, 1200, 369, 44, -30, 32
-4301, 1200, 369, 46, -29, 35
-5101, 1200, 369, 48, -29, 37
-5901, 1200, 369, 50, -28, 39
-6701, 1200, 369, 51, -28, 41
-7501, 1200, 369, 53, -27, 44
-8301, 1200, 369, 55, -26, 46
-9101, 1200, 369, 56, -24, 48
-9901, 1200, 369, 57, -23, 49
-10701, 1200, 369, 59, -21, 50
-11501, 1200, 369, 59, -20, 51
-12301, 1200, 369, 60, -17, 53
-13101, 1200, 369, 61, -16, 53
-13901, 1200, 369, 62, -14, 54
-14701, 1200, 369, 62, -12, 54
-15501, 1200, 369, 62, -11, 54
-16301, 1200, 369, 62, -10, 55
-17101, 1200, 369, 63, -7, 54
-17901, 1200, 369, 63, -6, 54
-18701, 1200, 369, 63, -4, 55
-19501, 1200, 369, 63, -3, 55
-20301, 1200, 369, 62, -2, 55
-21101, 1200, 369, 63, 0, 54
-21901, 1200, 369, 63, 0, 54
-22701, 1200, 369, 63, 1, 54
-23501, 1200, 369, 63, 2, 54
-24301, 1200, 369, 63, 3, 54
-25101, 1200, 369, 63, 4, 54
-25901, 1200, 369, 63, 5, 54
-26701, 1200, 369, 63, 5, 54
-27501, 1200, 369, 63, 6, 54
-28301, 1200, 369, 63, 7, 54
-29101, 1200, 369, 62, 7, 53
-29901, 1200, 369, 62, 8, 53
-30701, 1200, 369, 63, 8, 54
-31501, 1200, 369, 63, 9, 54
-32301, 1200, 369, 63, 10, 54
-33101, 1200, 369, 62, 10, 54
-33901, 1200, 369, 62, 11, 54
-34701, 1200, 369, 62, 11, 54
-35501, 1200, 369, 62, 12, 54
-36301, 1200, 369, 62, 12, 54
-37101, 1200, 369, 62, 13, 54
-37901, 1200, 369, 61, 13, 54
-38701, 1200, 369, 62, 14, 54
-39501, 1200, 369, 62, 14, 55
-40301, 1200, 369, 62, 15, 55
-41101, 1200, 369, 62, 15, 55
-41901, 1200, 369, 62, 16, 55
-42701, 1200, 369, 62, 17, 55
-43501, 1200, 369, 63, 17, 56
-44301, 1200, 369, 62, 18, 56
-45101, 1200, 369, 62, 19, 56
-45901, 1200, 369, 61, 20, 56
-46701, 1200, 369, 62, 20, 56
-47501, 1200, 369, 62, 22, 56
-48301, 1200, 369, 63, 22, 56
-49101, 1200, 369, 61, 23, 57
-49901, 1200, 369, 60, 24, 56
-50701, 1200, 369, 61, 25, 56
-51501, 1200, 369, 61, 26, 56
-52301, 1200, 369, 60, 28, 56
-53101, 1200, 369, 60, 29, 56
-53901, 1200, 369, 59, 30, 55
-54701, 1200, 369, 59, 32, 55
-55501, 1200, 369, 58, 33, 54
-56301, 1200, 369, 56, 34, 53
-57101, 1200, 369, 56, 36, 51
-57901, 1200, 369, 55, 37, 50
-58701, 1200, 369, 53, 38, 48
-59501, 1200, 369, 51, 40, 46
-60301, 1200, 369, 50, 41, 45
-61101, 1200, 369, 48, 42, 42
-61901, 1200, 369, 46, 44, 40
-62701, 1200, 369, 45, 44, 37
-63501, 1200, 369, 42, 44, 35
-64301, 1200, 369, 41, 45, 32
-65101, 1200, 369, 39, 46, 30
-65901, 1200, 369, 37, 46, 27
-66701, 1200, 369, 35, 45, 25
-67501, 1200, 369, 34, 46, 23
-68301, 1200, 369, 32, 45, 20
-69101, 1200, 369, 30, 45, 18
-69901, 1200, 369, 28, 44, 17
-70701, 1200, 369, 27, 43, 14
-71501, 1200, 369, 25, 42, 13
-72000, 899, 369, 24, 40, 13
-72000, 99, 369, 22, 37, 14
-71299, 0, 369, 22, 37, 15
-70499, 0, 369, 23, 38, 16
-69699, 0, 369, 25, 37, 18
-68899, 0, 369, 26, 38, 19
-68099, 0, 369, 27, 38, 21
-67299, 0, 369, 28, 39, 23
-66499, 0, 369, 29, 38, 25
-65699, 0, 369, 31, 39, 27
-64899, 0, 369, 32, 39, 29
-64099, 0, 369, 34, 38, 31
-63299, 0, 369, 36, 38, 34
-62499, 0, 369, 36, 37, 35
-61699, 0, 369, 38, 37, 37
-60899, 0, 369, 40, 36, 40
-60099, 0, 369, 40, 35, 41
-59299, 0, 369, 41, 34, 42
-58499, 0, 369, 42, 33, 45
-57699, 0, 369, 43, 32, 46
-56899, 0, 369, 44, 31, 47
-56099, 0, 369, 45, 30, 48
-55299, 0, 369, 46, 29, 50
-54499, 0, 369, 47, 28, 51
-53699, 0, 369, 47, 27, 52
-52899, 0, 369, 47, 26, 52
-52099, 0, 369, 48, 25, 52
-51299, 0, 369, 48, 24, 53
-50499, 0, 369, 49, 22, 52
-49699, 0, 369, 49, 22, 53
-48899, 0, 369, 49, 21, 54
-48099, 0, 369, 49, 20, 53
-47299, 0, 369, 50, 19, 53
-46499, 0, 369, 50, 18, 54
-45699, 0, 369, 50, 17, 54
-44899, 0, 369, 50, 17, 54
-44099, 0, 369, 50, 16, 54
-43299, 0, 369, 50, 15, 54
-42499, 0, 369, 50, 15, 53
-41699, 0, 369, 51, 14, 54
-40899, 0, 369, 50, 14, 53
-40099, 0, 369, 51, 13, 53
-39299, 0, 369, 51, 12, 53
-38499, 0, 369, 51, 12, 53
-37699, 0, 369, 50, 11, 53
-36899, 0, 369, 51, 11, 53
-36099, 0, 369, 51, 12, 53
-35299, 0, 369, 51, 9, 53
-34499, 0, 369, 51, 9, 53
-33699, 0, 369, 51, 9, 52
-32899, 0, 369, 51, 8, 52
-32099, 0, 369, 51, 8, 52
-31299, 0, 369, 51, 7, 52
-30499, 0, 369, 51, 6, 53
-29699, 0, 369, 51, 6, 52
-28899, 0, 369, 51, 5, 52
-28099, 0, 369, 51, 4, 53
-27299, 0, 369, 51, 4, 53
-26499, 0, 369, 51, 3, 53
-25699, 0, 369, 51, 2, 52
